NatEmis,EmisNo,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,Box_Bag Postal_Code,PostalAddress,Telephone,Facsimile,cellno,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
500281089,281089,5,KZ,THE REUNION FOR CEREBRAL PALSY CHILDREN,THE REUNION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,CEREBAL PALSY,PUBLIC,TO BE UPDATED,TO BE UPDATED,55113,52011,99,NOT APPLICABLE,,NOT APPLICABLE,30.93864,-29.96922,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200076,76,TO BE UPDA,TO BE UPDATED,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,M.E,THABISILE,,FIRST,AVENUE,FIRST AVENUE,,REUNION,DURBAN,4060,"FIRST AVENUE,,REUNION,DURBAN,4060",P.O.BOX 32006,MOBENI,4060,"P.O.BOX 32006,MOBENI,4060",0314691094,0314691096,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,166,16,,,,FALSE,,,
500489621,489621,5,KZ,THEMBIMFUNDO SPECIAL,THEMBIMFUNDO,OPEN,TO BE UPDATED,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDA,TO BE UPD,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,THE,MANAGER,,,,,,,KWA PETT,3820,",,,KWA PETT,3820",P.O.BOX 67,KWA PETT,3820,"P.O.BOX 67,KWA PETT,3820",0354764704,,0835426979,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,120,7,,,,FALSE,,,
700261339,261339,7,GT,THEMBINKOSI FOR SMH,THEMBINKOSI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),906010,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.2305399997,-25.9921766672,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79300002,2,77313008,TWEEFONTEIN AH,NOT APPLICABLE,EKURHULENI NORTH,NOTAPPLICABLE,T.A,SATHEKGA,2551,HOSPITAL VIEW,AGRICULTURAL AUTHORITY,2551 HOSPITAL VIEW AGRICULTURAL AUTHORITY,WINNIE MANDELA EXT 6,,TEMBISA NORTH,1666,"2551 HOSPITAL VIEW AGRICULTURAL AUTHORITY,WINNIE MANDELA EXT 6,,TEMBISA NORTH,1666",P.O.BOX 432,OLIFANTSFONTEIN,1666,"P.O.BOX 432,OLIFANTSFONTEIN,1666",0119262724,0119260205,0826542181,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,441,26,,,,FALSE,,,
445109060,45109060,4,FS,THIBOLOHA SPEC,THIBOLOHA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,DEAF & BLIND,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),128229,912003,99,NOT APPLICABLE,,NOT APPLICABLE,28.816526,-28.538407,FSED 2007,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904027,27,41512007,MANDELA PARK,NOT APPLICABLE,THABO MOFUTSANYANA,CIRCUIT8,M.A,STEYN,,MOTEBANG,STREET,MOTEBANG STREET,,PHUTHADITJHABA,WITSIESHOEK,9870,"MOTEBANG STREET,,PHUTHADITJHABA,WITSIESHOEK,9870",P.O.BOX 829,WITSIESHOEK,9870,"P.O.BOX 829,WITSIESHOEK,9870",0587130048,0587131800,0825787095,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,MALUTI-A-PHOFUNG,RURAL,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,244,35,,35,322,,363,41,,,,FALSE,,,
910131676,910131676,9,LP,THUSANANG SCHOOL,THUSANANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),890003,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.31215,-24.88116,NEIMS 2007,94,WARMBAD,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM366,BELA-BELA LOCAL MUNICIPALITY,93606006,6,91801000,NONE,NOT APPLICABLE,WATERBERG,WARMBAD,M.E,MASHISHI,1547,LESEDING,,1547 LESEDING,,LESEDING,BELA-BELA,0481,"1547 LESEDING ,,LESEDING,BELA-BELA,0481",P.O.BOX 2501,BELABELA,0481,"P.O.BOX 2501,BELABELA,0481",0147377746,0147377746,0833021618,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,,,,,,,240,15,,,,FALSE,,,
500283790,283790,5,KZ,THUTHUKANI SPECIAL,THUTHUKANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,31.90212,-28.70916,NEIMS 2007,28,LOWER UMFOLOZI,DC28,UTHUNGULU DISTRICT MUNICIPALITY,KZN282,UMHLATHUZE LOCAL MUNICIPALITY,52802026,26,TO BE UPDA,TO BE UPDATED,ZULULAND,EMPANGENI,LOWERUMFOLOZI,MRS .M,COMBRINCK,,OLD MTUBA,ROAD,OLD MTUBA ROAD,,,EMPANGENI,3910,"OLD MTUBA ROAD,,,EMPANGENI,3910",P.O.BOX 1121,EMPANGENI,3910,"P.O.BOX 1121,EMPANGENI,3910",0357920080,0357920100,0825635362,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,353,27,,,,FALSE,,,
700212183,212183,7,GT,TIQWA SKOOL,TIQWA,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,MILD MENTAL DISABILITY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.3501599999,-25.7700216665,GDE2009,201,RUSTENBURG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600040,40,60319023,RUSTENBURG NU,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,S.C,FOURIE,89,VERGELEDENRD,ROAD,89 VERGELEDENRD ROAD,,,PRETORIA,0040,"89 VERGELEDENRD ROAD,,,PRETORIA,0040",P.O.BOX 74315,LYNNWOODRIDGE,0040,"P.O.BOX 74315,LYNNWOODRIDGE,0040",0128071105,0128071105,0832338357,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,18,3,,,,FALSE,,,
600102407,102407,6,NW,TLAMELANG,TLAMELANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,961669,961669,99,4254,9434254,TLAMELANG SPECIAL SCHOOL,25.60621,-26.19658,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803025,25,60823010,MMABATHO NU,NGAKA MODIRI MOLEMA,MAFIKENG,MOOIFONTEIN,B.J,ODENDAAL,,TLAMELANG SCHOOL,,TLAMELANG SCHOOL,,GELUKSPAN,P.O RADITHUSO,2738,"TLAMELANG SCHOOL ,,GELUKSPAN,P.O RADITHUSO,2738",P.O.BOX 10,RADITHUSO,2738,"P.O.BOX 10,RADITHUSO,2738",0183362111,0183362112,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,177,24,,,,FALSE,,,
600102408,102408,6,NW,TOMO SPECIAL,TOMO ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960661,960661,99,NOT APPLICABLE,,NOT APPLICABLE,25.79663,-25.31754,NEIMS 2007,7,LEHURUTSHE,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805006,6,61001002,GOPANE,NGAKA MODIRI MOLEMA,ZEERUST,ZEERUST,G.B,MOLEKOA,,LUTHERAN CHURCH,,LUTHERAN CHURCH,,SKOON PLAAS,GOPANE,2882,"LUTHERAN CHURCH ,,SKOON PLAAS,GOPANE,2882",P.O.BOX 5274,GOPANE,2882,"P.O.BOX 5274,GOPANE,2882",0183660103,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
501404186,,5,KZ,TONGAAT COLLEGE OF EDUCATION,TONGAAT,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,SPECIAL NEEDS EDUCATION,INDEPENDENT,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,31.02748,-29.77452,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200035,35,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PORT SHEPSTONE,PHOENIX,THE,MANAGER,,,,,,,,,",,,,",,,,",,",TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
500325452,325452,5,KZ,TONGAAT SCHOOL FOR THE SMH,TONGAAT   FOR THE SMH,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,31.12492,-29.54412,NEIMS 2007,32,LOWER TUGELA,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200062,62,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PINETOWN,PHOENIX,MRS.N.C,NTULI,,NKOSIBOMVU,ROAD,NKOSIBOMVU ROAD,,KWATIBA,TONGAAT,4400,"NKOSIBOMVU ROAD,,KWATIBA,TONGAAT,4400",P.O.BOX 2053,TONGAAT,4400,"P.O.BOX 2053,TONGAAT,4400",0329453215,0329444803,0832862377,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,110,11,,,,FALSE,,,
700232447,232447,7,GT,PRETORIASKOOL VIR SEREBRAAL GESTREMDES,TORIA  VIR SEREBRAAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),903009,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.1974066662,-25.7367483337,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600058,58,77602000,NONE,NOT APPLICABLE,TSHWANE WEST,NOTAPPLICABLE,DR.H.H,BURGERS,2,DR SAVAGE,ROAD,2 DR SAVAGE ROAD,,PRINSHOF,PRETORIA,0001,"2 DR SAVAGE ROAD,,PRINSHOF,PRETORIA,0001",PRIVATE BAG X169,PRETORIA,0001,"PRIVATE BAG X169,PRETORIA,0001",0123546753,0123546163,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,343,38,SATELITE,,,FALSE,,,
700231456,231456,7,GT,TRANSORANJE-SKOOL VIR DOWES,TRANSORANJE-  VIR DOWES,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,HEARING IMPAIRMENT,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),903012,TO BE UPDA,99,NOT APPLICABLE,8231456,NOT APPLICABLE,28.1307766671,-25.7498983337,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600003,3,77613000,NONE,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,A.W,DILL,855,CHURCH,STREET,855 CHURCH STREET,PRETORIA WEST,,PRETORIA WEST,0117,"855 CHURCH STREET,PRETORIA WEST,,PRETORIA WEST,0117",P.O.BOX 19036,PRETORIA WEST,0117,"P.O.BOX 19036,PRETORIA WEST,0117",0123866072,0123866077,0832767515,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,188,35,,,,FALSE,,,
700221333,221333,7,GT,TRANSVALIASKOOL/SCHOOL,TRANSVALIA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),903013,TO BE UPDA,99,NOT APPLICABLE,8221333,NOT APPLICABLE,28.2884299995,-25.7006766668,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600043,43,77603036,LAUDIUM,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,S.J,VAN DER WESTHUIZEN,200,JAN COETZEE,STREET,200 JAN COETZEE STREET,,DERDEPOORT PARK X3,JAN NIEMANDPARK,0039,"200 JAN COETZEE STREET,,DERDEPOORT PARK X3,JAN NIEMANDPARK,0039",PRIVATE BAG X6,LYNNEAST,0039,"PRIVATE BAG X6,LYNNEAST,0039",0128001071,0128001075,TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,331,36,,,,FALSE,,,
700221408,221408,7,GT,TSHEGOFATSONG SPECIAL SCHOOL,TSHEGOFATSONG ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),904007,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.3856266669,-25.7258283332,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600018,18,77603036,LAUDIUM,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,E,MKHIZE,20853,CORNER NETSHIBUPFE AND NKUNA,STREET,20853 CORNER NETSHIBUPFE AND NKUNA STREET,BUFFERZONE,MAMELODI EAST,PRETORIA,0122,"20853 CORNER NETSHIBUPFE AND NKUNA STREET,BUFFERZONE,MAMELODI EAST,PRETORIA,0122",P.O.BOX 24612,INNESDALE,0122,"P.O.BOX 24612,INNESDALE,0122",0128010044,0128015084,0822265526,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,232,14,,,,FALSE,,,
930320346,930320346,9,LP,TSHILIDZINI SCHOOL,TSHILIDZINI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,30.42523,-22.99862,NEIMS 2007,107,THOHOYANDOU,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM343,THULAMELA LOCAL MUNICIPALITY,93403038,38,90721013,MADZINGANDEVHE,NOT APPLICABLE,VHEMBE,DZINDI,M.F,MHLUMA,,SHAYANDIMA,LOCATION,SHAYANDIMA LOCATION,SHAYANDIMA LOCATION,,SHAYANDIMA,0945,"SHAYANDIMA LOCATION,SHAYANDIMA LOCATION,,SHAYANDIMA,0945",PRIVATE BAG X910,SHAYANDIMA,0945,"PRIVATE BAG X910,SHAYANDIMA,0945",0159643197,0159641843,0834388857,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,454,46,,,,,480,53,,,,FALSE,,,
993304507,993304507,9,LP,TSHILWAVHUSIKU RAZWI MISANI,TSHILWAVHUSIKU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,9999,TO BE UPDA,TO BE UPD,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SOUTPANSBERG,THE,MANAGER,,,,,,,,0938,",,,,0938",P.O.BOX 2501,TSHILWAVHUSIKU,0938,"P.O.BOX 2501,TSHILWAVHUSIKU,0938",0768707346,,0848573111,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,,,,,,,173,7,,,,FALSE,,,
926262058,926262058,9,LP,TSOGA - O-ITIRELE,TSOGA - O-ITIRELE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,9999,TO BE UPDA,TO BE UPD,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,TO BE UPDATED,THE,MANAGER,,,,,,,,,",,,,",P.O.BOX 2963,CHUENESPOORT,0745,"P.O.BOX 2963,CHUENESPOORT,0745",TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
923262058,923262058,9,LP,TSOGA-O-ITIRELE SCHOOL,TSOGA-O-ITIRELE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,SPECIAL NEEDS EDUCATION,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,29.55964,-24.29309,NEIMS 2007,211,THABAMOOPO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM355,LEPELE-NKUMPI LOCAL MUNICIPALITY,93505020,20,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,LEBOWAKGOMO,M.A,MOLOTO,,MAMAOLO,VILLAGE,MAMAOLO VILLAGE,MAMAOLO VILLAGE,GAMPHAHLELE,POLOKWANE,0745,"MAMAOLO VILLAGE,MAMAOLO VILLAGE,GAMPHAHLELE,POLOKWANE,0745",P.O.BOX 2963,CHUENESPOORT,0745,"P.O.BOX 2963,CHUENESPOORT,0745",0156340099,0156340099,0823645807,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,,,,,,,300,24,,,,FALSE,,,
200401385,401385,2,EC,TSOLO SPECIAL SCHOOL,TSOLO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,020432,020432,99,NOT APPLICABLE,,NOT APPLICABLE,28.80802,-31.31959,NEIMS 2007,235,TSOLO,DC15,OLIVER TAMBO DISTRICT MUNICIPALITY,EC156,MHLONTLO LOCAL MUNICIPALITY,21506008,8,23507012,MADADENI,NOT APPLICABLE,QUMBU,CIRCUIT3,MISS.T.M,GOSO,,MBUTHO ADMIN,AREA,MBUTHO ADMIN AREA,,TSOLO,,,"MBUTHO ADMIN AREA,,TSOLO,,",P.O.BOX 29,TSOLO,5480,"P.O.BOX 29,TSOLO,5480",0475429116,0475429066,0826991495,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,O.R.TAMBO,RURAL,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,21,,,,FALSE,,,
700241489,241489,7,GT,TSOSOLOSO SCHOOL,TSOSOLOSO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PLACE OF SAFETY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),903014,TO BE UPDA,99,NOT APPLICABLE,,NOT APPLICABLE,28.1121933336,-25.4552233331,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600026,26,77614016,SOSHANGUVE K,NOT APPLICABLE,TSHWANE NORTH,NOTAPPLICABLE,J .J,NELL,73,SOUTPAN,ROAD,73 SOUTPAN ROAD,,SOSHANGUVE,PRETORIA,,"73 SOUTPAN ROAD,,SOSHANGUVE,PRETORIA,",P.O.BOX 17944,PRETORIA,0116,"P.O.BOX 17944,PRETORIA,0116",0127902891,0127902891,0824721965,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,308,36,,,,FALSE,,,
440303235,40303235,4,FS,TSWELLANG SPEC,TSWELLANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,NOT APPLICABLE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),122228,820067,99,NOT APPLICABLE,,NOT APPLICABLE,26.253156,-29.155981,FSED 2007,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702004,4,40504016,JOE SLOVO,NOT APPLICABLE,MOTHEO,22,M,GRANGE,,DR BECHER,ROAD,DR BECHER ROAD,,MANGAUNG,BLOEMFONTEIN,,"DR BECHER ROAD,,MANGAUNG,BLOEMFONTEIN,",P.O.BOX 16087,MANGAUNG,9307,"P.O.BOX 16087,MANGAUNG,9307",0514323975,0514324664,0822009466,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,FALSE,FALSE,TO BE UPDATED,,,242,27,,28,261,,253,40,,,,FALSE,,,
