NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
200801775,801775,2,EC,THANDANANAI PRESCHOOL,THANDANANAI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MALUTI,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 322,MT FLETCHER,4735,"P.O.BOX 322,MT FLETCHER,4735",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Mar-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,42,,,,,FALSE,,,
800033670,800033670,8,MP,THANDANANI CRECHE,THANDANANI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.94951,-25.31297,NEIMS 2007,272,MKOBOLA,DC31,NKANGALA DISTRICT MUNICIPALITY,MP315,THEMBISILE LOCAL MUNICIPALITY,83105025,25,TO BE UPDA,TO BE UPDATED,NKANGALA,NOT APPLICABLE,KWAMHLANGANE,MRS.J,SOKA,,,,,,KWAGGA C,EMPUMALANGA,0458,"KWAGGA C,EMPUMALANGA,0458",P.O.BOX 2033,EMPUMALANGA,0458,"P.O.BOX 2033,EMPUMALANGA,0458",0833713675,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,24-Jan-03,0,FALSE,FALSE,MP800033670,0,TO BE UPDATED,,,,,,,,,FALSE,,,
800034609,800034609,8,MP,THANDANANI CRECHE,THANDANANI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,DC31,NKANGALA DISTRICT MUNICIPALITY,MP315,THEMBISILE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NKANGALA,NOT APPLICABLE,KWAGGAFONTEIN EAST,THE,MANAGER,,,,,,KWAGGA C,THEMBISILE RURAL,0458,"KWAGGA C,THEMBISILE RURAL,0458",P.O.BOX 2033,EMPUMALANGA,0458,"P.O.BOX 2033,EMPUMALANGA,0458",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,23-Oct-04,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,136,3,,,134,,115,,FALSE,,,
800032524,800032524,8,MP,THANDANANI PRE PRIMARY SCHOOL,THANDANANI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.94946,-25.31299,NEIMS 2007,272,MKOBOLA,DC31,NKANGALA DISTRICT MUNICIPALITY,MP315,THEMBISILE LOCAL MUNICIPALITY,83105025,25,TO BE UPDA,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,BETHAL,J,SOKA,17,,STAND,17  STAND,,KWAGGAFONTEIN C,KWAGGAPLAZA,0458,"17  STAND,KWAGGAFONTEIN C,KWAGGAPLAZA,0458",PRIVATE BAG X1002,BETHAL,2310,"PRIVATE BAG X1002,BETHAL,2310",0833713675,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,20-Aug-02,0,FALSE,FALSE,MP800032524,0,TO BE UPDATED,72,,,164,75,,,,FALSE,,,
500280349,280349,5,KZ,THANDISIZWE PP,THANDISIZWE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,INDEPENDENT,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,ETHEKWINI,PINETOWN,HAMMARSDALE,THE,MANAGER,,NYUSWA,AREA, NYUSWA AREA,,,BOTHASHILL,3660," NYUSWA AREA,BOTHASHILL,3660",P.O.BOX 643,BOTHAS HILL,3660,"P.O.BOX 643,BOTHAS HILL,3660",0317771328,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,143,4,196,,,,FALSE,,,
800032201,800032201,8,MP,THANDULWAZI DAY CARE CENTRE,THANDULWAZI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.55229,-25.712828,NEIMS 2007,19,NKOMAZI,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP324,NKOMAZI LOCAL MUNICIPALITY,83204025,25,TO BE UPDA,TO BE UPDATED,NKANGALA,NOT APPLICABLE,KWAMHLANGASW,N.C,SAMBO,55,,STAND,55  STAND,,MIDDELPLAAS,MALELANE,1331,"55  STAND,MIDDELPLAAS,MALELANE,1331",P.O.BOX 144,WADRIFT,1002,"P.O.BOX 144,WADRIFT,1002",0848963284,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,20-Aug-02,0,FALSE,FALSE,MP800032201,0,TO BE UPDATED,,,,,125,,,,FALSE,,,
102007688,0102007688,1,WC,THANDULWAZI EDUCARE CENTRE.,THANDULWAZI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE EAST,CIRCUIT4,N,BUNYONYO,389,BBENYO,CRESCENT,389 BBENYO CRESCENT,,WASHINGTON SQUARE,KHAYELITSHA,7784,"389 BBENYO CRESCENT,WASHINGTON SQUARE,KHAYELITSHA,7784",POST OFFICE 7784,KHAYELITSHA,7784,"POST OFFICE 7784,KHAYELITSHA,7784",0213610090,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
106007669,0106007669,1,WC,THANTASWA DAY CARE.,THANTASWA,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT6,K,MZOKOZA,3,NOKOLANISI,,3 NOKOLANISI ,,,NYANGA,7755,"3 NOKOLANISI ,NYANGA,7755",POST OFFICE 7755,"KOLANISI STREET,NYANGA",7755,"POST OFFICE 7755,KOLANISI STREET,NYANGA,7755",0213861756,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
445202964,45202964,4,FS,THAPELO PRE-SCHOOL,THAPELO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC17,MOTHEO DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MOTHEO,40,THE,MANAGER,,,,,,,,9781,9781,POST OFFICE 9781,BOTSHABELO,9781,"POST OFFICE 9781,BOTSHABELO,9781",TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,139,6,,,FALSE,,,
908111122,908111122,9,LP,THAPHE PRIMARY,THAPHE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.08961,-23.63214,NEIMS 2007,9,ELLISRAS,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM362,LEPHALALE LOCAL MUNICIPALITY,93602005,5,91504001,ELLISRAS NU,NOT APPLICABLE,WATERBERG,ELLISRAS,THE,MANAGER,,OVERYSEL,ROAD, OVERYSEL ROAD,,VISGAT,WATERBERG,," OVERYSEL ROAD,VISGAT,WATERBERG,",TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP908111122,0,TO BE UPDATED,,,,,,,,,FALSE,,,
700251959,251959,7,GT,THARI PRE-PRIMARY,THARI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,265,POTCHEFSTROOM,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW405,MERAFONG CITY LOCAL MUNICIPALITY,TO BE UPDATED,0,68806001,POTCHEFSTROOM NU,NOT APPLICABLE,TO BE UPDATED,NOTAPPLICABLE,THE,MANAGER,,,,,,,,,,P.O.BOX 105,DOBSONVILLE,1865,"P.O.BOX 105,DOBSONVILLE,1865",TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
600104145,104145,6,NW,THARI YA BANA,THARI YA BANA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,25.6401,-25.88544,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803015,15,60805012,LOMANYANENG,NGAKA MODIRI MOLEMA,MAFIKENG,STADT,T.J,MASIMONG,,LOMANYANENG,VILLAGE, LOMANYANENG VILLAGE,,RIVIERA PARK,MAFIKENG,2745," LOMANYANENG VILLAGE,RIVIERA PARK,MAFIKENG,2745",P.O.BOX 127,MAFIKENG,2745,"P.O.BOX 127,MAFIKENG,2745",0822945638,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW104145,0,TO BE UPDATED,57,3,,63,50,3,47,,FALSE,,,
700912924,912924,7,GT,THARI YA NGWANA PRE-PRIMARY SCHOOL,THARI YA NGWANA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,THE,MANAGER,1020,SANDRIVIER,PLOT,1020 SANDRIVIER PLOT,WINTERVELDT,CENTRAL CITY,MABOPANE,0152,"1020 SANDRIVIER PLOT,WINTERVELDT,CENTRAL CITY,MABOPANE,0152",TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,22-Aug-07,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
922222831,922222831,9,LP,THARI YA SETSHABA PRE-PRIMARY,THARI YA SETSHABA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,PIETERSBURG,THE,MANAGER,,,,,,,,,,P.O.BOX 41,SESHOGO,0742,"P.O.BOX 41,SESHOGO,0742",0152235436,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,42,2,,41,35,,,,FALSE,,,
924652043,924652043,9,LP,THARIANGWANA PRE-PRIMARY,THARIANGWANA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM471,GREATER MARBLE HALL LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,RAKGWADI,THE,MANAGER,,SERITING,VILLAGE, SERITING VILLAGE,,GARAKGWADI,GROBLERSDAL,0470," SERITING VILLAGE,GARAKGWADI,GROBLERSDAL,0470",P.O.BOX 55159,SERITHING/GROBLERSDAL,0470,"P.O.BOX 55159,SERITHING/GROBLERSDAL,0470",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,94,,,,,,153,1,FALSE,,,
700880011,880011,7,GT,THARI-MBELEKO COMMUNITY CRECHE,THARI-MBELEKO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,99,,NOT APPLICABLE,27.81544,-26.56442,GEOCODED,TO BE UPDA,TO BE UPDATED,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,EMFULENI LOCAL MUNICIPALITY,74201027,27,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG WEST,NOTAPPLICABLE,THE,MANAGER,7,LUTHULI,STREET,7 LUTHULI STREET,,,,1863,"7 LUTHULI STREET,,1863",P.O.BOX 299,MAMELODI EAST,0122,"P.O.BOX 299,MAMELODI EAST,0122",0119891313,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,120,1,,120,147,1,169,1,FALSE,,,
800031351,800031351,8,MP,THARIYA TSHEPHE PRE-PRIMARY SCHOOL,THARIYA TSHEPHE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,INDEPENDENT,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.99718,-24.9633,NEIMS 2007,97,MOUTSE,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM471,GREATER MARBLE HALL LOCAL MUNICIPALITY,90304003,3,TO BE UPDA,TO BE UPDATED,NKANGALA,NOT APPLICABLE,MOUTSEWEST,G.E,MAIBELO,,,,,,,PRETORIA,0457,"PRETORIA,0457",P.O.BOX 162,DIBASABOPHELO,0457,"P.O.BOX 162,DIBASABOPHELO,0457",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,MP800031351,0,INCORRECT PROVINCE,,,,,,,,,FALSE,,,
441002844,41002844,4,FS,THARIYATSHEPE DAY CARE,THARIYATSHEPE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC17,MOTHEO DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MOTHEO,40,THE,MANAGER,,,,,,,,,,P.O.BOX 63,DEWETSDORP,9940,"P.O.BOX 63,DEWETSDORP,9940",0515410209,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
445203576,45203576,4,FS,THAROLLO EDUCARE CENTRE,THAROLLO,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.84977,-28.61282,FSED 2007,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904021,21,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,THABO MOFUTSANYANA,TO BE UPDATED,THE,MANAGER,,TSESENG,, TSESENG ,,NEXT TO PHETA SCHOOL,MALUTIAPHOFUNG,9870," TSESENG ,,NEXT TO PHETA SCHOOL,MALUTIAPHOFUNG,9870",P.O.BOX 2546,WITSIESHOEK,9870,"P.O.BOX 2546,WITSIESHOEK,9870",0839974177,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,FS45203576,0,TO BE UPDATED,79,6,,52,90,,186,2,FALSE,,,
500327117,327117,5,KZ,THATHEZAKHE PP,THATHEZAKHE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,INDEPENDENT,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC23,UTHUKELA DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,UKHAHLAMBA,UMZINYATHI,NQUTHU,THE,MANAGER,,NQUTHU,, NQUTHU ,,,,3135," NQUTHU ,,3135",P.O.BOX 14,NQUTHU,3135,"P.O.BOX 14,NQUTHU,3135",0342718126,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
925631299,925631299,9,LP,THATHISHI PRE-PRIMARY,THATHISHI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM475,GREATER TUBATSE LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,LEOLO,THE,MANAGER,,,,,,,,,,P.O.BOX 1386,BURGERSFORT,1150,"P.O.BOX 1386,BURGERSFORT,1150",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
445503196,45503196,4,FS,THATOHATSI,THATOHATSI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,25.71858,-30.25866,FSED 2007,353,BETHULIE,DC16,XHARIEP DISTRICT MUNICIPALITY,FS162,KOPANONG LOCAL MUNICIPALITY,41602005,5,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,XHARIEP,TO BE UPDATED,M.M,SOHA,767,MAPHODI,STREET,767 MAPHODI STREET,,,SPRINGFONTEIN,,"767 MAPHODI STREET,SPRINGFONTEIN,",P.O.BOX 145,SPRINGFONTEIN,9917,"P.O.BOX 145,SPRINGFONTEIN,9917",0517830257,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,FS45503196,0,TO BE UPDATED,103,2,,105,139,,108,,FALSE,,,
445203203,45203203,4,FS,THATOHATSI,THATOHATSI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC17,MOTHEO DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,MOTHEO,40,THE,MANAGER,,,,,,,,,,P.O.BOX 2212,"RAMAHUTSI,BOTSHABELO",9789,"P.O.BOX 2212,RAMAHUTSI,BOTSHABELO,9789",0515325304,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
980000052,980000052,9,LP,THAVHAYAMIPFA PRE-PRIMARY,THAVHAYAMIPFA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM344,MAKHADO LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,VHURONGA2,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
800003905,800003905,8,MP,THE ACORN'S NEST PRE PRIMARY SCHOOL,THE ACORN'S NEST,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,NEBO,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP302,MSUKALIGWA LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,ERMELO1,E,EMYBURGH,,,,,,,,,,P.O.BOX 777,ERMELO,2350,"P.O.BOX 777,ERMELO,2350",0178093400,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-94,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,71,,,70,72,3,70,3,FALSE,,,
