NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,LURITS_Status,Sector,Type_DoE,Phase_DoE,TYPE_LURITS,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,Latitude,Longitude,GISSource2,DRD_Code,DRD_DistanceMoved_Metres,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,Snap_Learners_2013,Educator_Numbers_2013,GradeR_Lrns_2013,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO,Status_2007,Status_2008,Status_2009,Status_2010,Status_2011,Status_2012,Status_2013
976602427,,9,LP,MARIARIBA PRE SCHOOL,MARIARIBA,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,8,,ZONE,8  ZONE,BURGERSFORT,,,1150,"8  ZONE,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,70,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602428,,9,LP,BOIKGAFO CRECHE,BOIKGAFO,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,848,,,848,BURGERSFORT,,,1150,"848  ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,40,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602429,,9,LP,LOBANG CRECHE,LOBANG,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,BOTHASHOEK,,BOTHASHOEK,BURGERSFORT,,,1150,"BOTHASHOEK ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,100,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602430,,9,LP,GOLANG CRECHE,GOLANG,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,113,PRAKTISEER,,113 PRAKTISEER,BURGERSFORT,,,1150,"113 PRAKTISEER ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,60,6,1,,,,,,,,,,,0,,,,,,,,OPEN,,
976602431,,9,LP,RAMAUBE BOTHASOEK CRECHE,RAMAUBE BOTHASOEK,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,LEGABENG,SECTION,LEGABENG SECTION,LEGABENG,,BURGERSFORT,1150,"LEGABENG SECTION,LEGABENG,,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,52,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602433,,9,LP,MOHAMBI CRECHE,MOHAMBI,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,LEGABENG,SECTION,LEGABENG SECTION,LEGABENG,,BURGERSFORT,1150,"LEGABENG SECTION,LEGABENG,,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,162,12,15,,,,,,,,,,,0,,,,,,,,OPEN,,
976602434,,9,LP,MANTSHOGO CRECHE,MANTSHOGO,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,MATSIANENG,,MATSIANENG,BURGERSFORT,,,1150,"MATSIANENG ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,46,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602436,,9,LP,MOEPATHUTSE CRECHE,MOEPATHUTSE,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,1,MADISENGZONE,ZONE,1 MADISENGZONE ZONE,BURGERSFORT,,,1150,"1 MADISENGZONE ZONE,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,128,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602438,,9,LP,DITLOU CRECHE,DITLOU,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,DARK CITY,,DARK CITY,BURGERSFORT,,,1150,"DARK CITY ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,165,12,12,,,,,,,,,,,0,,,,,,,,OPEN,,
976602439,,9,LP,MAHIAKO CRECHE,MAHIAKO,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,BOTHASOEK,,BOTHASOEK,BURGESFORT,,,1150,"BOTHASOEK ,BURGESFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,82,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602440,,9,LP,MMASETHANKGA,MMASETHANKGA,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,MASHAMOTLHANE,,MASHAMOTLHANE,BURGERSFORT,,,1150,"MASHAMOTLHANE ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,64,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602441,,9,LP,KA - MEHLA CRECHE,KA - MEHLA,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,PRAKTISEER,,PRAKTISEER,BURGERSFORT,,,1150,"PRAKTISEER ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,78,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602442,,9,LP,PHASWANA CRECHE,PHASWANA,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,RIBACROSSMALENENG,,RIBACROSSMALENENG,BURGERSFORT,,,1150,"RIBACROSSMALENENG ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,324,8,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602443,,9,LP,LESEDI CRECHE,LESEDI,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,SOFAYA,SECTION,SOFAYA SECTION,SOFAYA,,BURGERSFORT,1150,"SOFAYA SECTION,SOFAYA,,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,285,6,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602444,,9,LP,MANGABANE PRE-SCHOOL,MANGABANE,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,NOLEOPENG,STREET,NOLEOPENG STREET,,,BURGERSFORT,1150,"NOLEOPENG STREET,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,53,2,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602445,,9,LP,MMOTJA CRECHE,MMOTJA,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,250,,STAND,250  STAND,MASHAMAOTHANE B1,,,1150,"250  STAND,MASHAMAOTHANE B1,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,64,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602447,,9,LP,BALOI CRECHE,BALOI,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,1,GAMASHAMOTHANE,ZONE,1 GAMASHAMOTHANE ZONE,BURGERSFORT,,,1150,"1 GAMASHAMOTHANE ZONE,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,58,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602449,,9,LP,MOGWAPE CRECHE,MOGWAPE,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,,MOSEHLENG,,MOSEHLENG,BURGERSFORT,,,1129,"MOSEHLENG ,BURGERSFORT,1129",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,68,4,,,,,,,,,,,,0,,,,,,,,OPEN,,
976602450,,9,LP,MATSATSI CRECHE,MATSATSI,OPEN,TO BE UPDATED,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,,Y,,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,TUBATSE,,TO BE UPDATED,,,,,THE,MANAGER,200,RAMAUBEHILLISIDE,,200 RAMAUBEHILLISIDE,BURGERSFORT,,,1150,"200 RAMAUBEHILLISIDE ,BURGERSFORT,1150",,,,TO BE UPDATED,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,147,6,,,,,,,,,,,,0,,,,,,,,OPEN,,
