NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,NEIMSEMISN,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
117301091,0117301091,1,WC,SWELLENDUIMPIE PRE-PRIM.,SWELLENDUIMPIE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,301091,5220,TO BE UPDATED,99,NOT APPLICABLE,20.436624,-34.026576,TO BE UPDATED,59,SWELLENDAM,DC3,OVERBERG DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,OVERBERG,01,,TO BE UPDATED,AS.,LOUBSER,3,LINDT,STREET,3 LINDT STREET,,,SWELLENDAM,6740,"3 LINDT STREET,SWELLENDAM,6740",P.O.BOX 292,SWELLENDAM,6740,"P.O.BOX 292,SWELLENDAM,6740",0285142370,0825635835,RURAL,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,117301091,117301091,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,,,38,,,108,4,54,,,,,,,FALSE,,,,
976604104,,9,LP,SWIKA - LA-MOTHEO,SWIKA - LA-MOTHEO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,DILOKONG,,,THE,MANAGER,,SEELANE,VILLAGE,SEELANE VILLAGE,MAGAKALA,,,1150,"SEELANE VILLAGE,MAGAKALA,1150",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,56,2,,,,,,,,FALSE,0,,,
974401329,,9,LP,SWISUMBE EARLY LEARNING CENTRE,SWISUMBE,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,270,6,,,,,,,,FALSE,,,,
916411334,916411334,9,LP,SWISUMBE PRE-PRIMARY,SWISUMBE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC33,MOPANI DISTRICT MUNICIPALITY,LIM331,GREATER GIYANI LOCAL MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,NSAMI,,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 1082,"MASINGITA,GIYANI",0826,"P.O.BOX 1082,MASINGITA,GIYANI,0826",,,TO BE UPDATED,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NO,99,FALSE,FALSE,LP,LP,916411334,916411334,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
974401221,,9,LP,TABERNACLE EDUCARE CENTRE,TABERNACLE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,MANOMBE,,,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,56,4,,,,,,,,FALSE,0,,,
103003348,0103003348,1,WC,TAFELBERG (N W M H F) PREPRIM.,TAFELBERG,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,PRE-PRIMARY,PRIVATE,TO BE UPDATED,TO BE UPDATED,003348,TO BE UPDATED,TO BE UPDATED,1341165,NOT APPLICABLE,18.437166,-33.934965,WCED,66,CAPE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100057,57,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,02,,TO BE UPDATED,G.A.,MCPHERSON,12,QUEENS,ROAD,12 QUEENS ROAD,,WOODSTOCK,SALT RIVER,8000,"12 QUEENS ROAD,WOODSTOCK,SALT RIVER,8000",P.O.BOX 3939,CAPE TOWN,8000,"P.O.BOX 3939,CAPE TOWN,8000",0214477013,,URBAN,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,WC,WC,103003348,103003348,YES,DECEMBER 2007 SUBMISSION,TO BE UPDATED,TO BE UPDATED,,,,,,,36,,,54,4,27,,,,,,,FALSE,,,,
114008329,0114008329,1,WC,TAFELRONDE UITSIG CRECHE (ACVV),TAFELRONDE UITSIG,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,19.421664,-34.244,WCED,14,CALEDON,TO BE UPDATED,OVERBERG DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,UNKNOWN,NOT APPLICABLE,OVERBERG,03,,TO BE UPDATED,M,HATTINGH,61,KRAANVOEL,WEG,61 KRAANVOEL WEG,,UITSIG,CALEDON,,"61 KRAANVOEL WEG,UITSIG,CALEDON,",POST OFFICE,UITSIG,7230,"POST OFFICE,UITSIG,7230",0282141269,0834925846,RURAL,NO,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,24,,,35,2,35,,,,,,,FALSE,,,,
975504217,,9,LP,TAILE CRECHE,TAILE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,LEPELLE,,,THE,MANAGER,,,,,TZANEEN,,,850,"TZANEEN,850",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,105,6,,,,,,,,FALSE,0,,,
973304329,,9,LP,TAKALANI COMMUNITY CRECHE,TAKALANI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SOUTPANSBERG EAST,,,THE,MANAGER,43,LEHONG,VILLAGE,43 LEHONG VILLAGE,TSHIKOTA,,,920,"43 LEHONG VILLAGE,TSHIKOTA,920",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,240,6,,,,,,,,FALSE,0,,,
445203557,445203557,4,FS,TAKALANI DAY CARE AND NURSERY,TAKALANI,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,28.08534,-27.37543,FSED 2007,277,HEILBRON,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003007,7,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,THABO MOFUTSANYANA,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,THE,MANAGER,2023,JOE MODISE,VILLAGE,2023 JOE MODISE VILLAGE,JOE MODISE VILLAGE,NGWATHE RURAL,NGWATHE,9640,"2023 JOE MODISE VILLAGE,JOE MODISE VILLAGE,NGWATHE RURAL,NGWATHE,9640",P.O.BOX  177,PETRUS STEYN,9640,"P.O.BOX  177,PETRUS STEYN,9640",0588713635,0738620971,Urban,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,FS,FS,445203557,445203557,YES,TO BE UPDATED,FS45203557,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
973305210,,9,LP,TAKUWANI EDUCARE CENTRE,TAKUWANI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MUTSHINDUDI,,,THE,MANAGER,,,,,THOHOYANDOU,,,950,"THOHOYANDOU,950",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,159,6,,,,,,,,FALSE,0,,,
500471232,,5,KZ,TALANA PILOT PROJECT,TALANA PILOT PROJECT,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,565,10,,,,,,,,FALSE,,,,
974401213,974401213,9,LP,TALENTA COMMUNITY EDUCATER CENTRE,TALENTA COMMUNITY EDUCATER CENTRE,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,,,,,,GIYANI,0826,"GIYANI,0826",P.O.BOX 2275,GIYANI,0826,"P.O.BOX 2275,GIYANI,0826",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,258,6,,,,,,,,FALSE,,,,
973301216,,9,LP,TALENTA DAY CARE CENTRE,TALENTA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MALAMULELE EAST,,,THE,MANAGER,,,,,MALAMULELE,,,982,"MALAMULELE,982",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,52,4,,,,,,,,FALSE,0,,,
973302308,,9,LP,TALIFHANI MAHENI DAY,TALIFHANI MAHENI,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SAMBANDOU,,,THE,MANAGER,,,,,MUTALE,,,956,"MUTALE,956",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,50,4,,,,,,,,FALSE,0,,,
973305209,,9,LP,TALIFHANI MUKULA CRECHE,TALIFHANI MUKULA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MUTSHINDUDI,,,THE,MANAGER,,,,,THOHOYANDOU,,,950,"THOHOYANDOU,950",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,246,6,,,,,,,,FALSE,0,,,
972205609,,9,LP,TAMBO COMMUNITY CRECHE,TAMBO,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,SESHEGO,,,THE,MANAGER,,TAMBO,VILLAGE,TAMBO VILLAGE,TAMBO,,POLOKWANE,784,"TAMBO VILLAGE,TAMBO,,POLOKWANE,784",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,378,6,,,,,,,,FALSE,0,,,
973305500,973305500,9,LP,TANGANANI COMMUNITY,TANGANANI COMMUNITY,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ECD,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,THULAMELA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,THE,MANAGER,,MUKUMBANI,VILLAGE,MUKUMBANI VILLAGE,VILLAGE,,VHUFULI,,"MUKUMBANI VILLAGE,VILLAGE,,VHUFULI,",P.O.BOX 1193,VHUFULI,0971,"P.O.BOX 1193,VHUFULI,0971",,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,228,6,,,,,,,,FALSE,,,,
973306330,,9,LP,TANGANEDZANI MUTHELWANA,TANGANEDZANI MUTHELWANA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,VHURONGA 1,,,THE,MANAGER,,,,,TSHIMBUPFE,,,952,"TSHIMBUPFE,952",,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,48,4,,,,,,,,FALSE,0,,,
445203346,445203346,4,FS,TANT SAN SE KLEUTERLAND,TANT SAN SE KLEUTERLAND,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC20,FEZILE DABI DISTRICT MUNICIPALITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,FEZILE DABI,40,3/29/2012 3:37:03 PM,UNKNOWN,,MEV JS DE WITT,,,,,,,,9585,,POST OFFICE,PARYS,9585,"POST OFFICE,PARYS,9585",0568177553,08245825,Urban,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,FS,FS,445203346,445203346,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
975504307,,9,LP,TAOLA EDUCARE CENTRE,TAOLA,OPEN,PUBLIC,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,MAKHUTSWE,,,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,0,FALSE,FALSE,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,,,,,,,,196,4,,,,,,,,FALSE,0,,,
445503051,445503051,4,FS,TATAISONG CRECHE,TATAISONG,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,26.70237,-28.40939,FSED 2007,313,THEUNISSEN,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS181,MASILONYANA LOCAL MUNICIPALITY,41801007,7,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,LEJWELEPUTSWA,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,,MRS GALEBOE M,353,METHODIST CHURCH,,353 METHODIST CHURCH,,MASILO,THEUNISSEN,9410,"353 METHODIST CHURCH,MASILO,THEUNISSEN,9410",P.O.BOX 249,THEUNISSEN,9410,"P.O.BOX 249,THEUNISSEN,9410",,0738391070,Urban,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,FS,FS,445503051,445503051,YES,TO BE UPDATED,FS45503051,TO BE UPDATED,,,,,,,,,,,,,,,,,,,FALSE,,,,
445203246,445203246,4,FS,TATAISONG PRE SCHOOL,TATAISONG,OPEN,INDEPENDENT,EARLY CHILDHOOD DEVELOPMENT CENTRE,PRE-PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,27.62829,-28.34491,FSED 2007,365,SENEKAL,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS191,SETSOTO LOCAL MUNICIPALITY,41901007,7,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,THABO MOFUTSANYANA,TO BE UPDATED,3/29/2012 3:37:03 PM,UNKNOWN,THE,JULIA SEFUTHI,2886,MATWABENG,,2886 MATWABENG,,MATWABENG,SENEKAL,9600,"2886 MATWABENG,MATWABENG,SENEKAL,9600",P.O.BOX 422,SENEKAL,9600,"P.O.BOX 422,SENEKAL,9600",,0732195474,Urban,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,FS,FS,445203246,445203246,YES,TO BE UPDATED,FS45203246,TO BE UPDATED,,,,,,,,,,156,8,21,,,,,,,FALSE,,,,
